"rule_id","bucket","authority","standard","standard_versions","severity","executability","pattern","status","core_id","cg_ids","tig_ids","fb_ids","p21_id_equivalent","p21_primitive","overlap_type","message","check_tree_preview","converted_at","notes"
"CORE-000746","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000746",NA,NA,NA,NA,NA,NA,"Ethnicity Term 'Spanish origin' (SUPPDM.CETHNIC) is collected but is not mapped as ETHNIC = HISPANIC OR LATINO.",NA,NA,NA
"CORE-000747","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000747",NA,NA,NA,NA,NA,NA,"Race Term 'Haitian' or 'Negro' is collected (SUPPDM.CRACE) but is not mapped to RACE = BLACK OR AFRICAN AMERICAN in DM dataset.",NA,NA,NA
"CORE-000757","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000757",NA,NA,NA,NA,NA,NA,"Interventions parent record exists and --DECOD = null, but FAOBJ is not equal to --TRT.",NA,NA,NA
"CORE-000758","sdtm-library-api","CDISC","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000758",NA,NA,NA,NA,NA,NA,"Milestone associated with RFSTDTC is start of treatment and ARMNRS is not null and different from 'UNPLANNED TREATMENT', but RFSTDTC is not empty.",NA,NA,NA
"CORE-000760","sdtm-library-api","FDA","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000760",NA,NA,NA,NA,NA,NA,"RFCSTDTC falls after RFCENDTC.",NA,NA,NA
"CORE-000761","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000761",NA,NA,NA,NA,NA,NA,"TSVCDVER is not a valid published version (date)",NA,NA,NA
"CORE-000763","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000763",NA,NA,NA,NA,NA,NA,"--STTPT is equal to the date of collection or assessment but --STRTPT is not in ('BEFORE', 'COINCIDENT',  'UNKNOWN').",NA,NA,NA
"CORE-000765","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000765",NA,NA,NA,NA,NA,NA,"The submitted dataset is larger than 5 GB",NA,NA,NA
"CORE-000766","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000766",NA,NA,NA,NA,NA,NA,"Related record is present in the parent domain dataset and ""Other, specify"" value was coded.",NA,NA,NA
"CORE-000767","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000767",NA,NA,NA,NA,NA,NA,"Parent record exists and --DECOD is not null, but FAOBJ is not equal to --DECOD.",NA,NA,NA
"CORE-000774","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000774",NA,NA,NA,NA,NA,NA,"--STAT = NOT DONE, but --REASND is missing.",NA,NA,NA
"CORE-000776","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000776",NA,NA,NA,NA,NA,NA,"Study Day of End of Observation (--ENDY) variable is missing when End Date/Time of Observation (--ENDTC) is present.",NA,NA,NA
"CORE-000777","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000777",NA,NA,NA,NA,NA,NA,"TM dataset is missing when RELMIDS variable is present in any of the dataset.",NA,NA,NA
"CORE-000778","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000778",NA,NA,NA,NA,NA,NA,"Associated Persons non-supplemental qualifier dataset associated with a split dataset does not have a dataset name with a length greater than 4 and less than, o",NA,NA,NA
"CORE-000779","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000779",NA,NA,NA,NA,NA,NA,"TDSTOFF is not equal to zero or a positive value in ISO 8601 Duration format",NA,NA,NA
"CORE-000783","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000783",NA,NA,NA,NA,NA,NA,"SUPP--.QNAM is present in the dataset, but the value of SUPP--.QNAM equals a variable name defined in the corresponding SDTM version.",NA,NA,NA
"CORE-000784","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000784",NA,NA,NA,NA,NA,NA,"TAETORD values don't match between Subject Visits (SV) and Subject Elements (SE) datasets.",NA,NA,NA
"CORE-000785","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000785",NA,NA,NA,NA,NA,NA,"IECAT should not be null when IESCAT is populated",NA,NA,NA
"CORE-000786","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000786",NA,NA,NA,NA,NA,NA,"IESCAT exists in a dataset, but IECAT does not exist.",NA,NA,NA
"CORE-000787","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000787",NA,NA,NA,NA,NA,NA,"TSVAL is populated with an ISO 21090 null flavor or null flavor description.",NA,NA,NA
"CORE-000790","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000790",NA,NA,NA,NA,NA,NA,"Subject is assigned to an arm code (randomized) but has no record in EX.",NA,NA,NA
"CORE-000791","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000791",NA,NA,NA,NA,NA,NA,"ACTARMCD and ACTARM do not have a one-to-one relationship.",NA,NA,NA
"CORE-000792","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000792",NA,NA,NA,NA,NA,NA,"--CLASCD and --CLAS do not have a one-to-one relationship.",NA,NA,NA
"CORE-000793","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000793",NA,NA,NA,NA,NA,NA,"Collection study day (--DY) is missing when date/time of collection (--DTC) is populated.",NA,NA,NA
"CORE-000841","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000841",NA,NA,NA,NA,NA,NA,"AEENDTC in AE dataset of AE where AEOUT = 'FATAL' is not equal to DTHDTC in the DM dataset.",NA,NA,NA
"CORE-000842","sdtm-library-api","CDISC","SDTM-IG","3.2","Medium","predicate",NA,"superseded","CORE-000842",NA,NA,NA,NA,NA,NA,"SVUPDES is not populated or does not exist, but the VISITNUM does not equal a VISITNUM present in TV",NA,NA,NA
"CORE-000843","sdtm-library-api","CDISC","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000843",NA,NA,NA,NA,NA,NA,"SVUPDES is populated, but the VISITNUM equals a VISITNUM present in TV",NA,NA,NA
"CORE-000844","sdtm-library-api","CDISC","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000844",NA,NA,NA,NA,NA,NA,"RACE in DM equals 'MULTIPLE' but multiple races are not collected in SUPPDM.",NA,NA,NA
"CORE-000845","sdtm-library-api","CDISC","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000845",NA,NA,NA,NA,NA,NA,"RACE in DM equals 'MULTIPLE' but multiple races are not collected in SUPPDM.",NA,NA,NA
"CORE-000846","sdtm-library-api","CDISC","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000846",NA,NA,NA,NA,NA,NA,"RACE in DM equals 'MULTIPLE' but multiple races are not collected in SUPPDM.",NA,NA,NA
"CORE-000852","sdtm-library-api","CDISC","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000852",NA,NA,NA,NA,NA,NA,"Variables are not in the correct order as shown in SDTM for the observation class.",NA,NA,NA
"CORE-000853","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000853",NA,NA,NA,NA,NA,NA,"Collection study day (--DY) is not populated when date/time of collection (--DTC) is populated.",NA,NA,NA
"CORE-000862","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000862",NA,NA,NA,NA,NA,NA,"Start Date/Time of Observation (--STDTC) variable is missing when Study Day of Start of Observation (--STDY) is present.",NA,NA,NA
"CORE-000863","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000863",NA,NA,NA,NA,NA,NA,"--STRESC is populated with a numeric value, but --STRESN is not populated.",NA,NA,NA
"CORE-000864","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000864",NA,NA,NA,NA,NA,NA,"End Date/Time of Observation (--ENDTC) variable is missing when Study Day of End of Observation (--ENDY) is present.",NA,NA,NA
"CORE-000865","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000865",NA,NA,NA,NA,NA,NA,"--ELTM is populated, but --TPTREF is missing.",NA,NA,NA
"CORE-000866","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000866",NA,NA,NA,NA,NA,NA,"--DTC falls after --ENDTC.",NA,NA,NA
"CORE-000867","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000867",NA,NA,NA,NA,NA,NA,"Text variable contains leading spaces.",NA,NA,NA
"CORE-000880","sdtm-library-api","FDA","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000880",NA,NA,NA,NA,NA,NA,"Negative value for --PDUR.",NA,NA,NA
"CORE-000885","sdtm-library-api","FDA","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000885",NA,NA,NA,NA,NA,NA,"A subject has a record in DM but not in EX while participating in an interventional study",NA,NA,NA
"CORE-000886","sdtm-library-api","FDA","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000886",NA,NA,NA,NA,NA,NA,"A subject has a no record in EX but is not populated ARMNRS while participating in an interventional study",NA,NA,NA
"CORE-000887","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000887",NA,NA,NA,NA,NA,NA,"A subject has a record in DM but not in EX while participating in an interventional study",NA,NA,NA
"CORE-000889","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000889",NA,NA,NA,NA,NA,NA,"--ORNRHI is less than or equal to --ORNRLO.",NA,NA,NA
"CORE-000890","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000890",NA,NA,NA,NA,NA,NA,"Text variable contains '.' as an entire value.",NA,NA,NA
"CORE-000892","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000892",NA,NA,NA,NA,NA,NA,"End timepoint is populated but start timepoint is missing.",NA,NA,NA
"CORE-000901","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000901",NA,NA,NA,NA,NA,NA,"The values of PPCAT and PCTEST do not match at the same reference timepoint",NA,NA,NA
"CORE-000913","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000913",NA,NA,NA,NA,NA,NA,"DSSTDTC for DEATH record in DS dataset is not equal to DTHDTC in the DM dataset.",NA,NA,NA
"CORE-000914","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000914",NA,NA,NA,NA,NA,NA,"There are multiple records per assigned baseline flag (--BLFL).",NA,NA,NA
"CORE-000915","sdtm-library-api","FDA","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000915",NA,NA,NA,NA,NA,NA,"There are multiple records per assigned last observation before exposure flag (--LOBXFL).",NA,NA,NA
"CORE-000916","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000916",NA,NA,NA,NA,NA,NA,"Value for IDVAR in RELREC does not represent a variable present in the dataset referenced in RDOMAIN.",NA,NA,NA
"CORE-000927","sdtm-library-api","FDA","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-000927",NA,NA,NA,NA,NA,NA,"A subject has a record in EX but is not assigned to a treatment while participating in an interventional study",NA,NA,NA
"CORE-000929","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"superseded","CORE-000929",NA,NA,NA,NA,NA,NA,"DOMAIN Code is not a published DOMAIN Code in CDISC Controlled Terminology.",NA,NA,NA
"CORE-000952","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-000952",NA,NA,NA,NA,NA,NA,"--ENDTC falls after RFPENDTC.",NA,NA,NA
"CORE-000953","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-000953",NA,NA,NA,NA,NA,NA,"Value for IDVAR in CO does not represent a variable present in the dataset referenced in RDOMAIN.",NA,NA,NA
"CORE-001034","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-001034",NA,NA,NA,NA,NA,NA,"--REPNUM is null or is not unique per subject per test per timing variables.",NA,NA,NA
"CORE-001043","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-001043",NA,NA,NA,NA,NA,NA,"Age is missing for a non-screen failure subject.",NA,NA,NA
"CORE-001064","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-001064",NA,NA,NA,NA,NA,NA,"Subject has a no record in EX but is assigned to a treatment while participating in an interventional study",NA,NA,NA
"CORE-001078","sdtm-library-api","FDA","SDTM-IG","3.2","Medium","predicate",NA,"predicate","CORE-001078",NA,NA,NA,NA,NA,NA,"DTHFL in DM dataset is ""Y"" but a record is missing in AE dataset where AESDTH = ""Y"" and AEOUT = ""FATAL"".",NA,NA,NA
"CORE-001079","sdtm-library-api","CDISC","SDTM-IG","3.3","Medium","predicate",NA,"predicate","CORE-001079",NA,NA,NA,NA,NA,NA,"Variables not listed in the Model List of Allowed Variables for Observation Class should be in SUPPQUAL.",NA,NA,NA
"CORE-001080","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-001080",NA,NA,NA,NA,NA,NA,"TSVALCD is not a valid code in the CDISC CT version identified in TSVCDVER.",NA,NA,NA
"CORE-001081","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-001081",NA,NA,NA,NA,NA,NA,"Variable role specified in the define-xml does not match the variable role in the IG (for domains) or in the model (for custom domains).",NA,NA,NA
"CORE-001082","sdtm-library-api","CDISC","SDTM-IG","3.4","Medium","predicate",NA,"predicate","CORE-001082",NA,NA,NA,NA,NA,NA,"Variable data type specified in the dataset does not match the variable data type in the IG or the Model.",NA,NA,NA
"DEFINE-001","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"Element [element]/@OID s not allowed under [parent element]/@OID.",NA,NA,NA
"DEFINE-002","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Element ODM is missing in the Define-XML document.",NA,NA,NA
"DEFINE-003","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Element ODM is provided more than once in the Define-XML document.",NA,NA,NA
"DEFINE-004","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"The value of CreationDateTime[@CreationDateTime] is not in ISO 8601 datetime format.",NA,NA,NA
"DEFINE-005","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"The value of AsOfDateTime[@AsOfDateTime] is not in ISO 8601 datetime format.",NA,NA,NA
"DEFINE-006","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute ODMVersion is missing for element ODM.",NA,NA,NA
"DEFINE-007","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"The value of ODMVersion[@ODMVersion] is not ""1.3.2"" for the ODM element .",NA,NA,NA
"DEFINE-008","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"The value of ODM/@FileType must be ""Snapshot"".",NA,NA,NA
"DEFINE-009","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute FileOID is missing for element ODM.",NA,NA,NA
"DEFINE-010","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element Study is missing for element ODM.",NA,NA,NA
"DEFINE-011","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element Study is provided more than once for element ODM.",NA,NA,NA
"DEFINE-012","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute OID is missing for element Study.",NA,NA,NA
"DEFINE-013","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute CreationDateTime is missing for element ODM.",NA,NA,NA
"DEFINE-014","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"Child element GlobalVariables is missing for element Study.",NA,NA,NA
"DEFINE-015","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"Child element GlobalVariables is provided more than once for element Study.",NA,NA,NA
"DEFINE-016","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute def:Context is missing for element ODM.",NA,NA,NA
"DEFINE-017","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"The value of def:Context[@def:Context] is not one of ""Submission"", ""Other"".",NA,NA,NA
"DEFINE-018","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element StudyName is missing for element GlobalVariables.",NA,NA,NA
"DEFINE-019","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element StudyName is provided more than once for element GlobalVariables.",NA,NA,NA
"DEFINE-020","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element StudyDescription is missing for element GlobalVariables.",NA,NA,NA
"DEFINE-021","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element StudyDescription is provided more than once for element GlobalVariables.",NA,NA,NA
"DEFINE-022","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element ProtocolName is missing for element GlobalVariables.",NA,NA,NA
"DEFINE-023","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element ProtocolName is provided more than once for element GlobalVariables.",NA,NA,NA
"DEFINE-024","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element MetaDataVersion is missing for element Study.",NA,NA,NA
"DEFINE-025","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element MetaDataVersion is provided more than once for element Study.",NA,NA,NA
"DEFINE-026","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute OID is missing for element MetaDataVersion.",NA,NA,NA
"DEFINE-027","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute Name is missing for element MetaDataVersion.",NA,NA,NA
"DEFINE-028","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"The value of MetaDataVersion@def:DefineVersion] is neither ""2.0.0"" nor matches ""2.1.<n>"".",NA,NA,NA
"DEFINE-029","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute def:DefineVersion is missing for element MetaDataVersion.",NA,NA,NA
"DEFINE-030","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"There is no def:CommentDef with an OID attribute that matches MetaDataVersion [@Name]/def:CommentOID.",NA,NA,NA
"DEFINE-031","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element def:Standards is missing for element MetaDataVersion when @def:Context='Submission'.",NA,NA,NA
"DEFINE-032","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Child element def:Standards is provided more than once for element MetaDataVersion.",NA,NA,NA
"DEFINE-033","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute Name is missing for element def:Standard[@OID].",NA,NA,NA
"DEFINE-034","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute Type is missing for def:Standard[@Name].",NA,NA,NA
"DEFINE-035","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute PublishingSet is missing for def:Standard[@Name] with @Type='CT'.",NA,NA,NA
"DEFINE-036","define-xml-v2.1","CDISC","Define-XML","2.1","Medium","predicate",NA,"predicate",NA,NA,NA,NA,NA,NA,NA,"Attribute Version is missing for def:Standard[@Name].",NA,NA,NA
"DEFINE-038","define-xml-v2.1","CDISC","Define-XML","2.0;2.1","Medium","narrative",NA,"narrative",NA,NA,NA,NA,NA,NA,NA,"Child element def:AnnotatedCRF is provided more than once for element MetaDataVersion.",NA,NA,NA
